AuthorNo,pmid,name,ORCID,LastName,ForeName,Initials,affiliation,ISEmail,ISBiohub author,Suffix,BiohubAuthor,MatchName,TrustMatch,MatchType,OrcidMatch,EmailMatch,AffiliationMatch,Biohub,Biohub-Funding,Stanford,UCSF,Berkeley,Email,EqualContrib
001069bc-9429-4e6a-97cb-c39af2e856dd,36163507,Stephen R Quake,,Quake,Stephen R,SR,"Department of Bioengineering, Stanford University, Stanford, CA, USA.; Chan Zuckerberg Biohub, San Francisco, CA, USA.; Department of Applied Physics, Stanford University, Stanford, CA, USA.",,Yes,,President,"Quake, Steve",Yes,FN-MI,,,,,,,,,,
046f5a6a-bdbf-4d66-adea-1e12e322b94f,36163507,Pieter G Kik,https://orcid.org/0000-0003-3575-3865,Kik,Pieter G,PG,"Geballe Laboratory for Advanced Materials, Stanford University, Stanford, CA, USA.; CREOL, The College of Optics and Photonics, University of Central Florida, Orlando, FL, USA.",,,,,,,,,,,,,,,,,
03a599b4-b2eb-453d-af63-0636b915692e,36163507,Mark L Brongersma,https://orcid.org/0000-0003-1777-8970,Brongersma,Mark L,ML,"Geballe Laboratory for Advanced Materials, Stanford University, Stanford, CA, USA. brongersma@stanford.edu.",Yes,,,,,,,,,,,,,,,,
8d8778f0-1c60-4177-8e99-239d937fefdd,36163278,Lovelace J Luquette,https://orcid.org/0000-0001-6968-9043,Luquette,Lovelace J,LJ,"Department of Biomedical Informatics, Harvard Medical School, Boston, MA, USA.",,,,,,,,,,,,,,,,,
d992b730-01ef-4f12-850c-fa56600072da,36163278,Michael B Miller,https://orcid.org/0000-0002-6205-3314,Miller,Michael B,MB,"Division of Genetics and Genomics, Boston Children's Hospital, Boston, MA, USA.; Manton Center for Orphan Disease, Boston Children's Hospital, Boston, MA, USA.; Division of Neuropathology, Department of Pathology, Brigham and Women's Hospital, Harvard Medical School, Boston, MA, USA.; Departments of Neurology and Pediatrics, Harvard Medical School, Boston, MA, USA.; Broad Institute of MIT and Harvard, Cambridge, MA, USA.",,,,,,,,,,,,,,,,,
3bbfa6c4-8833-49ab-b44a-c4dfa2f2b75b,36163278,Zinan Zhou,,Zhou,Zinan,Z,"Division of Genetics and Genomics, Boston Children's Hospital, Boston, MA, USA.",,,,,,,,,,,,,,,,,
2afdaaa0-3017-48f2-8688-5c019f81a430,36163278,Craig L Bohrson,,Bohrson,Craig L,CL,"Department of Biomedical Informatics, Harvard Medical School, Boston, MA, USA.",,,,,,,,,,,,,,,,,
28f99a62-6441-4b50-b452-c74f971e2c9a,36163278,Yifan Zhao,https://orcid.org/0000-0003-4829-1428,Zhao,Yifan,Y,"Department of Biomedical Informatics, Harvard Medical School, Boston, MA, USA.",,,,,,,,,,,,,,,,,
009d6373-76c4-4f5c-ac08-fe00f259259c,36163278,Hu Jin,https://orcid.org/0000-0002-8657-5686,Jin,Hu,H,"Department of Biomedical Informatics, Harvard Medical School, Boston, MA, USA.",,,,,,,,,,,,,,,,,
9b9bb2d0-dffd-408f-872b-ace55fe558c9,36163278,Doga Gulhan,,Gulhan,Doga,D,"Department of Biomedical Informatics, Harvard Medical School, Boston, MA, USA.",,,,,,,,,,,,,,,,,
8b58e13b-ede0-4aaf-9977-ec9f211628c2,36163278,Javier Ganz,https://orcid.org/0000-0002-2370-9819,Ganz,Javier,J,"Division of Genetics and Genomics, Boston Children's Hospital, Boston, MA, USA.",,,,,,,,,,,,,,,,,
d714cc9c-1e45-43b9-b855-c824029b86f6,36163278,Sara Bizzotto,https://orcid.org/0000-0001-6644-0306,Bizzotto,Sara,S,"Division of Genetics and Genomics, Boston Children's Hospital, Boston, MA, USA.",,,,,,,,,,,,,,,,,
6e80561f-2d53-493c-b2cd-067b8e43b661,36163278,Samantha Kirkham,https://orcid.org/0000-0002-5444-6636,Kirkham,Samantha,S,"Division of Genetics and Genomics, Boston Children's Hospital, Boston, MA, USA.",,,,,,,,,,,,,,,,,
dd60fb40-8ed6-420f-9faf-1ec54d705277,36163278,Tino Hochepied,,Hochepied,Tino,T,"Center for Inflammation Research, Flanders Institute for Biotechnolpogy (VIB), Ghent, Belgium.; Department of Biomedical Molecular Biology, Ghent University, Ghent, Belgium.",,,,,,,,,,,,,,,,,
ecb2d5eb-ffae-4962-a0da-73f8eb054fb8,36163278,Claude Libert,,Libert,Claude,C,"Center for Inflammation Research, Flanders Institute for Biotechnolpogy (VIB), Ghent, Belgium.; Department of Biomedical Molecular Biology, Ghent University, Ghent, Belgium.",,,,,,,,,,,,,,,,,
9fb19eb7-b150-47e4-99ff-9712899b4a90,36163278,Alon Galor,,Galor,Alon,A,"Department of Biomedical Informatics, Harvard Medical School, Boston, MA, USA.",,,,,,,,,,,,,,,,,
1a650571-c934-477b-a16d-3d6b2b5861fd,36163278,Junho Kim,https://orcid.org/0000-0003-3513-401X,Kim,Junho,J,"Division of Genetics and Genomics, Boston Children's Hospital, Boston, MA, USA.; Department of Biological Sciences, Sungkyunkwan University, Suwon, South Korea.",,,,,,,,,,,,,,,,,
e03e27a6-3beb-4a9c-a5c9-9bce05a63f02,36163278,Michael A Lodato,,Lodato,Michael A,MA,"Department of Molecular, Cell and Cancer Biology, University of Massachusetts Medical School, Worcester, MA, USA.",,,,,,,,,,,,,,,,,
d9227f8f-43c4-4e9d-bc35-1ad0056f030e,36163278,Juan I Garaycoechea,,Garaycoechea,Juan I,JI,"Hubrecht Institute-KNAW, University Medical Center Utrecht, Utrecht, the Netherlands.",,,,,,,,,,,,,,,,,
0e618d13-4ccd-4b80-ad30-850660146f99,36163278,Charles Gawad,https://orcid.org/0000-0002-4728-8203,Gawad,Charles,C,"Department of Pediatrics, Stanford University School of Medicine, Stanford, CA, USA.; Chan Zuckerberg Biohub, San Francisco, CA, USA.",,Yes,,Investigator,"Gawad, Chuck",Yes,FN-NMI,,,,,,,,,,
9789d84c-390f-4302-8301-41c2b2cf74be,36163278,Jay West,,West,Jay,J,"BioSkryb, Durham, NC, USA.",,,,,,,,,,,,,,,,,
ef07e19d-0b61-444e-895c-13452adf45f5,36163278,Christopher A Walsh,https://orcid.org/0000-0002-0156-2238,Walsh,Christopher A,CA,"Division of Genetics and Genomics, Boston Children's Hospital, Boston, MA, USA. Christopher.Walsh@childrens.harvard.edu.; Manton Center for Orphan Disease, Boston Children's Hospital, Boston, MA, USA. Christopher.Walsh@childrens.harvard.edu.; Howard Hughes Medical Institute, Boston Children's Hospital, Boston, MA, USA. Christopher.Walsh@childrens.harvard.edu.",Yes,,,,,,,,,,,,,,,,
9568747b-d5c8-412f-87ce-89c6d4279aa1,36163278,Peter J Park,https://orcid.org/0000-0001-9378-960X,Park,Peter J,PJ,"Department of Biomedical Informatics, Harvard Medical School, Boston, MA, USA. peter_park@hms.harvard.edu.",Yes,,,,,,,,,,,,,,,,
07b4cf50-2aa8-4d03-b55e-6d795724a4c4,36161911,Shaogeng Tang,https://orcid.org/0000-0002-3904-492X,Tang,Shaogeng,S,"Department of Biochemistry, Stanford University School of Medicine, Stanford, CA 94305.; Sarafan ChEM-H, Stanford University, Stanford, CA 94305.",,,,,,,,,,,,,,,,,
403f211a-da2c-4dac-8d1d-d4062f093141,36161911,Yonggang Lu,https://orcid.org/0000-0003-0198-8906,Lu,Yonggang,Y,"Immunology Frontier Research Center, Osaka University, Osaka 565-0871, Japan.; Department of Experimental Genome Research, Research Institute for Microbial Diseases, Osaka University, Osaka 565-0871, Japan.",,,,,,,,,,,,,,,,,
2e53e3d0-011f-4f93-a280-0657b076ee74,36161911,Will M Skinner,https://orcid.org/0000-0002-2383-4003,Skinner,Will M,WM,"Endocrinology Graduate Group, University of California, Berkeley, Berkeley, CA 94720.",,,,,,,,,,,,,,,,,
93e4eff8-22d7-47b4-b1d2-f9566c6a7d99,36161911,Mrinmoy Sanyal,https://orcid.org/0000-0002-1365-4279,Sanyal,Mrinmoy,M,"Department of Biochemistry, Stanford University School of Medicine, Stanford, CA 94305.; Sarafan ChEM-H, Stanford University, Stanford, CA 94305.",,,,,,,,,,,,,,,,,
f7f58f94-18bb-4030-b917-71b580d1139d,36161911,Polina V Lishko,https://orcid.org/0000-0003-3140-2769,Lishko,Polina V,PV,"Department of Molecular and Cell Biology, University of California, Berkeley, Berkeley, CA 94720.; Center for Reproductive Longevity and Equality, Buck Institute for Research on Aging, Novato, CA 94945.",,,,,,,,,,,,,,,,,
09f1509d-f648-47f7-a5a3-9343fc00175a,36161911,Masahito Ikawa,https://orcid.org/0000-0001-9859-6217,Ikawa,Masahito,M,"Immunology Frontier Research Center, Osaka University, Osaka 565-0871, Japan.; Department of Experimental Genome Research, Research Institute for Microbial Diseases, Osaka University, Osaka 565-0871, Japan.; Center for Infectious Disease Education and Research, Osaka University, Osaka 565-0871, Japan.; Laboratory of Reproductive Systems Biology, Institute of Medical Science, The University of Tokyo, Tokyo 108-8639, Japan.",,,,,,,,,,,,,,,,,
8768f245-91b1-4498-83d8-f52b81d89020,36161911,Peter S Kim,https://orcid.org/0000-0001-6503-4541,Kim,Peter S,PS,"Department of Biochemistry, Stanford University School of Medicine, Stanford, CA 94305.; Sarafan ChEM-H, Stanford University, Stanford, CA 94305.; Chan Zuckerberg Biohub, San Francisco, CA 94158.",,Yes,,Investigator,"Kim, Peter",Yes,FN-MI,True,,,,,,,,,
6bc31be8-1738-46bf-935a-f768473dbcb0,36161118,Julia M Lemp,,Lemp,Julia M,JM,"Heidelberg Institute of Global Health, Faculty of Medicine and University Hospital, Heidelberg University, Heidelberg, Germany.",,,,,,,,,,,,,,,,,
d8e918fd-86b4-46ff-84e2-82408ec99185,36161118,Supa Pengpid,,Pengpid,Supa,S,"ASEAN Institute for Health Development, Mahidol University, Salaya, Phutthamonthon, Nakhon Pathom, Thailand.; Department of Research Administration and Development, University of Limpopo, Turfloop, South Africa.",,,,,,,,,,,,,,,,,
35d55c05-a587-4152-92fa-d6528f2f5f32,36161118,Doungjai Buntup,,Buntup,Doungjai,D,"ASEAN Institute for Health Development, Mahidol University, Salaya, Phutthamonthon, Nakhon Pathom, Thailand.",,,,,,,,,,,,,,,,,
ed1374ec-3641-41bf-af62-a1ec50a678b3,36161118,Till W Bärnighausen,,Bärnighausen,Till W,TW,"Heidelberg Institute of Global Health, Faculty of Medicine and University Hospital, Heidelberg University, Heidelberg, Germany.; Harvard Center for Population and Development Studies, Cambridge, MA, USA.; Africa Health Research Institute (AHRI), KwaZulu-Natal, South Africa.",,,,,,,,,,,,,,,,,
e4b07366-60bc-4293-901e-d9f53d609bd0,36161118,Pascal Geldsetzer,,Geldsetzer,Pascal,P,"Division of Primary Care and Population Health, Department of Medicine, Stanford University School of Medicine, Stanford, CA, USA.; Chan Zuckerberg Biohub, San Francisco, CA, USA.",,Yes,,,,,,,,,,,,,,,
82ce7b22-f1d9-48dd-bbe4-6053c904f1e1,36161118,Karl Peltzer,,Peltzer,Karl,K,"Department of Research Administration and Development, University of Limpopo, Turfloop, South Africa.; Department of Psychology, College of Medical and Health Science, Asia University, Taichung, Taiwan.",,,,,,,,,,,,,,,,,
4ee2b9ca-bdd3-4c31-9c12-34609f6c3030,36161118,Jürgen Rehm,,Rehm,Jürgen,J,"Institute of Clinical Psychology and Psychotherapy, TU Dresden, Dresden, Germany.; Institute for Mental Health Policy Research, Centre for Addiction and Mental Health (CAMH), Toronto, ON, Canada.; Campbell Family Mental Health Research Institute, Centre for Addiction and Mental Health, Toronto, ON, Canada.; Dalla Lana School of Public Health, University of Toronto, Toronto, ON, Canada.; Department of Psychiatry, University of Toronto, Toronto, ON, Canada.; I.M. Sechenov First Moscow State Medical University (Sechenov University), Moscow, Russia.",,,,,,,,,,,,,,,,,
f6356839-3954-48c0-9ea5-efaa4789918e,36161118,Bundit Sornpaisarn,,Sornpaisarn,Bundit,B,"Institute for Mental Health Policy Research, Centre for Addiction and Mental Health (CAMH), Toronto, ON, Canada.; Dalla Lana School of Public Health, University of Toronto, Toronto, ON, Canada.; Faculty of Public Health, Mahidol University, Ratchathewi, Bangkok, Thailand.",,,,,,,,,,,,,,,,,
59822490-64d4-4412-a65b-7dce99eb9b8c,36161118,Charlotte Probst,,Probst,Charlotte,C,"Heidelberg Institute of Global Health, Faculty of Medicine and University Hospital, Heidelberg University, Heidelberg, Germany.; Institute for Mental Health Policy Research, Centre for Addiction and Mental Health (CAMH), Toronto, ON, Canada.; Campbell Family Mental Health Research Institute, Centre for Addiction and Mental Health, Toronto, ON, Canada.; Department of Psychiatry, University of Toronto, Toronto, ON, Canada.",,,,,,,,,,,,,,,,,
6636e592-1845-499d-99db-a0016bf46212,36153973,Ilya O Aparin,,Aparin,Ilya O,IO,"Laboratoire de Bioimagerie et Pathologies, UMR 7021 CNRS, Université de Strasbourg, 74 Route du Rhin, 67401 Illkirch, France.",,,,,,,,,,,,,,,,,
cb52afac-4723-4c16-b90e-776eb47b1182,36153973,Rui Yan,https://orcid.org/0000-0003-3391-133X,Yan,Rui,R,"Department of Chemistry, University of California, Berkeley, Berkeley, California 94720, United States.; Chan Zuckerberg Biohub, San Francisco, California 94158, United States.",,Yes,,,,,,,,,,,,,,,
e8a8f8e6-35da-419b-ab37-c91fc6394f65,36153973,Rémi Pelletier,https://orcid.org/0000-0002-1065-1398,Pelletier,Rémi,R,"Laboratoire de Bioimagerie et Pathologies, UMR 7021 CNRS, Université de Strasbourg, 74 Route du Rhin, 67401 Illkirch, France.",,,,,,,,,,,,,,,,,
62a1ddad-b27d-4145-a4ec-49c1151a4037,36153973,Alexander A Choi,https://orcid.org/0000-0003-2119-8995,Choi,Alexander A,AA,"Department of Chemistry, University of California, Berkeley, Berkeley, California 94720, United States.; Chan Zuckerberg Biohub, San Francisco, California 94158, United States.",,Yes,,,,,,,,,,,,,,,
6917fa0a-ff6a-4e25-b1b2-87790eb26b8c,36153973,Dmytro I Danylchuk,,Danylchuk,Dmytro I,DI,"Laboratoire de Bioimagerie et Pathologies, UMR 7021 CNRS, Université de Strasbourg, 74 Route du Rhin, 67401 Illkirch, France.",,,,,,,,,,,,,,,,,
049320ba-5129-46a0-bb00-799012517fc3,36153973,Ke Xu,https://orcid.org/0000-0002-2788-194X,Xu,Ke,K,"Department of Chemistry, University of California, Berkeley, Berkeley, California 94720, United States.; Chan Zuckerberg Biohub, San Francisco, California 94158, United States.",,Yes,,Investigator,"Xu, Ke",Yes,FN-NMI,True,,,,,,,,,
26e84984-ae44-458a-852d-68220f4187fb,36153973,Andrey S Klymchenko,https://orcid.org/0000-0002-2423-830X,Klymchenko,Andrey S,AS,"Laboratoire de Bioimagerie et Pathologies, UMR 7021 CNRS, Université de Strasbourg, 74 Route du Rhin, 67401 Illkirch, France.",,,,,,,,,,,,,,,,,
d48b9f3a-f8ae-46a8-8f33-44a372bca524,36138165,Peter Spanogiannopoulos,,Spanogiannopoulos,Peter,P,"Department of Microbiology and Immunology, University of California San Francisco, San Francisco, CA, USA.",,,,,,,,,,,,,,,,,
0bd8c059-b61d-4d1d-884f-d285929bbce7,36138165,Than S Kyaw,https://orcid.org/0000-0002-7933-8615,Kyaw,Than S,TS,"Department of Microbiology and Immunology, University of California San Francisco, San Francisco, CA, USA.",,,,,,,,,,,,,,,,,
f1a209c1-9ee8-49d7-8c4b-5ea83a2dc19f,36138165,Ben G H Guthrie,https://orcid.org/0000-0001-9694-7263,Guthrie,Ben G H,BGH,"Department of Microbiology and Immunology, University of California San Francisco, San Francisco, CA, USA.",,,,,,,,,,,,,,,,,
ff11b367-264e-44c4-af84-26f74cf32e9c,36138165,Patrick H Bradley,https://orcid.org/0000-0002-9231-8344,Bradley,Patrick H,PH,"Gladstone Institutes, San Francisco, CA, USA.; Department of Microbiology, The Ohio State University, Columbus, OH, USA.",,,,,,,,,,,,,,,,,
44194874-3be6-4f9b-9ca1-2b1a371fe5fe,36138165,Joyce V Lee,,Lee,Joyce V,JV,"Department of Cell and Tissue Biology, University of California San Francisco, San Francisco, CA, USA.",,,,,,,,,,,,,,,,,
146061b0-3fa1-4596-be9a-00f8c10b5438,36138165,Jonathan Melamed,https://orcid.org/0000-0002-5981-7766,Melamed,Jonathan,J,"Clinical Toxicology and Environmental Biomonitoring Laboratory, University of California San Francisco, San Francisco, CA, USA.",,,,,,,,,,,,,,,,,
160cd869-04ce-460f-8eb7-cb05c71fd80c,36138165,Ysabella Noelle Amora Malig,,Malig,Ysabella Noelle Amora,YNA,"Clinical Toxicology and Environmental Biomonitoring Laboratory, University of California San Francisco, San Francisco, CA, USA.",,,,,,,,,,,,,,,,,
54254764-cb62-407e-a0f4-d098a93a6955,36138165,Kathy N Lam,,Lam,Kathy N,KN,"Department of Microbiology and Immunology, University of California San Francisco, San Francisco, CA, USA.",,,,,,,,,,,,,,,,,
19fb7b32-7188-4cfe-b0eb-8fe44e0fee7e,36138165,Daryll Gempis,,Gempis,Daryll,D,"Department of Microbiology and Immunology, University of California San Francisco, San Francisco, CA, USA.",,,,,,,,,,,,,,,,,
8d152c15-8087-4cf5-81db-298e9cf90f18,36138165,Moriah Sandy,,Sandy,Moriah,M,"Department of Medicine, University of California San Francisco, San Francisco, CA, USA.",,,,,,,,,,,,,,,,,
561d6bf4-b777-495f-914d-ddd59d3ae095,36138165,Wesley Kidder,,Kidder,Wesley,W,"Department of Medicine, University of California San Francisco, San Francisco, CA, USA.; UCSF Helen Diller Family Comprehensive Cancer Center, San Francisco, CA, USA.",,,,,,,,,,,,,,,,,
aa02dba6-7a3b-46b6-9899-ee6a9585a4cc,36138165,Erin L Van Blarigan,,Van Blarigan,Erin L,EL,"UCSF Helen Diller Family Comprehensive Cancer Center, San Francisco, CA, USA.; Department of Epidemiology and Biostatistics, University of California San Francisco, San Francisco, CA, USA.; Department of Urology, University of California San Francisco, San Francisco, CA, USA.",,,,,,,,,,,,,,,,,
d7a3e206-7aac-4a64-89bd-8845cf807913,36138165,Chloe E Atreya,,Atreya,Chloe E,CE,"Department of Medicine, University of California San Francisco, San Francisco, CA, USA.; UCSF Helen Diller Family Comprehensive Cancer Center, San Francisco, CA, USA.",,,,,,,,,,,,,,,,,
cf10979f-a791-4669-a03d-f0d8cca16755,36138165,Alan Venook,,Venook,Alan,A,"Department of Medicine, University of California San Francisco, San Francisco, CA, USA.; UCSF Helen Diller Family Comprehensive Cancer Center, San Francisco, CA, USA.",,,,,,,,,,,,,,,,,
2f607c8a-b76b-47c7-9942-c32978197bd4,36138165,Roy R Gerona,,Gerona,Roy R,RR,"Clinical Toxicology and Environmental Biomonitoring Laboratory, University of California San Francisco, San Francisco, CA, USA.",,,,,,,,,,,,,,,,,
06e12d20-4911-49d0-b93e-eecd16e8cda7,36138165,Andrei Goga,https://orcid.org/0000-0001-9127-0986,Goga,Andrei,A,"Department of Cell and Tissue Biology, University of California San Francisco, San Francisco, CA, USA.; UCSF Helen Diller Family Comprehensive Cancer Center, San Francisco, CA, USA.",,,,,,,,,,,,,,,,,
d79654eb-dae4-4aa3-a546-b6bf1f97ee09,36138165,Katherine S Pollard,https://orcid.org/0000-0002-9870-6196,Pollard,Katherine S,KS,"Gladstone Institutes, San Francisco, CA, USA.; Department of Epidemiology and Biostatistics, University of California San Francisco, San Francisco, CA, USA.; Institute for Human Genetics, University of California San Francisco, San Francisco, CA, USA.; Bakar Computational Health Sciences Institute, University of California San Francisco, San Francisco, CA, USA.; Chan Zuckerberg Biohub, San Francisco, CA, USA.",,Yes,,Investigator,"Pollard, Katie",Yes,FN-MI,True,,,,,,,,,
01bc775b-aa51-4130-b8e3-30221396919b,36138165,Peter J Turnbaugh,https://orcid.org/0000-0002-0888-2875,Turnbaugh,Peter J,PJ,"Department of Microbiology and Immunology, University of California San Francisco, San Francisco, CA, USA. Peter.Turnbaugh@ucsf.edu.; Chan Zuckerberg Biohub, San Francisco, CA, USA. Peter.Turnbaugh@ucsf.edu.",Yes,Yes,,Investigator,"Turnbaugh, Peter",Yes,FN-MI,True,,,,,,,,,
f8a57d83-d1a3-45c4-8cc9-48a1e4dd66d0,36087339,Giacomo De Giorgi,https://orcid.org/0000-0002-8811-4859,De Giorgi,Giacomo,G,"Institute of Economics and Econometrics, Geneva School of Economics and Management, University of Geneva, Geneva 4, Switzerland.; BREAD, Bureau for Research and Economic Analysis of Development, E Providence, RI, USA.; CEPR, Centre for Economic Policy Research, London, UK.; IPA, Innovations for Poverty Action, Washington, DC, USA.",,,,,,,,,,,,,,,,,
cd27b54b-17ed-493d-b622-691b8b804f3b,36087339,Pascal Geldsetzer,https://orcid.org/0000-0002-8878-5505,Geldsetzer,Pascal,P,"Division of Primary Care and Population Health, Department of Medicine, Stanford University, Stanford, CA, USA.; Chan Zuckerberg Biohub, San Francisco, CA, USA.",,Yes,,,,,,,,,,,,,,,
c509d4d4-57c8-4f5e-82ac-7fd680eb89d1,36087339,Felix Michalik,https://orcid.org/0000-0001-5589-5700,Michalik,Felix,F,"Heidelberg Institute of Global Health, Heidelberg University, Heidelberg, Germany.",,,,,,,,,,,,,,,,,
6ac7f27e-c440-4955-aeb8-45b64b64bfda,36087339,M Maddalena Speziali,https://orcid.org/0000-0003-1959-3371,Speziali,M Maddalena,MM,"Institute of Economics and Econometrics, Geneva School of Economics and Management, University of Geneva, Geneva 4, Switzerland.; University Magna Graecia of Catanzaro, Catanzaro, Italy.",,,,,,,,,,,,,,,,,
d9d03889-c471-406a-aa14-882c9dd62421,36074821,Christopher M Richards,https://orcid.org/0000-0003-0832-8951,Richards,Christopher M,CM,"Department of Microbiology and Immunology, Stanford University School of Medicine, Stanford, CA, USA.",,,,,,,,,,,,,,,,,
b4125fde-42e1-41b3-8d82-e8ff89a285c9,36074821,Sabrina Jabs,https://orcid.org/0000-0001-8065-8002,Jabs,Sabrina,S,"Institute of Clinical Molecular Biology, Christian-Albrechts-University and University Medical Center Schleswig-Holstein, Campus Kiel, Kiel, Germany.",,,,,,,,,,,,,,,,,
21993276-d370-4b1d-bd2c-40eb30e56077,36074821,Wenjie Qiao,https://orcid.org/0000-0002-0255-6155,Qiao,Wenjie,W,"Department of Microbiology and Immunology, Stanford University School of Medicine, Stanford, CA, USA.",,,,,,,,,,,,,,,,,
9def2498-9490-409d-a7c1-ed06de8875c3,36074821,Lauren D Varanese,https://orcid.org/0000-0003-3916-8401,Varanese,Lauren D,LD,"Department of Microbiology and Immunology, Stanford University School of Medicine, Stanford, CA, USA.",,,,,,,,,,,,,,,,,
0cd2e1b7-d167-4418-81f4-7de3f0333d08,36074821,Michaela Schweizer,https://orcid.org/0000-0001-5062-328X,Schweizer,Michaela,M,"Department of Electron Microscopy, Center for Molecular Neurobiology, University Medical Center Hamburg-Eppendorf, Hamburg, Germany.",,,,,,,,,,,,,,,,,
b5838457-609b-47a9-8610-4a17176232c9,36074821,Peter R Mosen,https://orcid.org/0000-0001-5922-3805,Mosen,Peter R,PR,"Institute for Biochemistry and Molecular Biology, Medical Faculty, Rheinische Friedrich-Wilhelms-University of Bonn, Bonn, Germany.",,,,,,,,,,,,,,,,,
